Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Sh,SoT,Fls,Fld,Off,Crs,Int,TklW,OG,SoT%,G/Sh,G/SoT,PPM,+/-90,On-Off,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Primary_Position,Secondary_Position,Is_Multi_Position,Position_Group,Eligible_450,Eligible_900,Eligible_1350,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,Sh_per90,SoT_per90,Fls_per90,Fld_per90,Off_per90,Crs_per90,Int_per90,TklW_per90,OG_per90,Gls_per90_z,Ast_per90_z,G-PK_per90_z,Sh_per90_z,SoT_per90_z,Crs_per90_z,Fld_per90_z,TklW_per90_z,Int_per90_z,Fls_per90_z,Off_per90_z,CrdY_per90_z
Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,27.0,1997.0,30,28,2483,27.6,1,4,5,1,0,1,7,1,14,7,37,12,1,44,33,36,0,50.0,0.07,0.14,1.83,0.47,0.47,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0362464760370519,0.1449859041482078,0.1812323801852597,0.0362464760370519,0.0,0.0362464760370519,0.2537253322593636,0.0362464760370519,0.5074506645187273,0.2537253322593636,1.3411196133709222,0.4349577124446234,0.0362464760370519,1.594844945630286,1.1961337092227144,1.3048731373338702,0.0,-0.1358860075095234,1.5044397278837014,-0.11234141227285117,-0.2012660124349116,0.6768348404932322,0.2815732451425772,-0.7521784217978136,0.6529086611325567,0.3047476766775972,0.7682542576548076,-0.3367715553969371,0.44469150693788645
Lovro Majer,hr CRO,MF,Wolfsburg,de Bundesliga,27.0,1998.0,28,16,1371,15.2,2,3,5,2,0,0,5,0,27,6,30,22,4,28,8,18,0,22.2,0.07,0.33,0.75,-0.66,0.09,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.1312910284463894,0.1969365426695842,0.3282275711159738,0.1312910284463894,0.0,0.0,0.3282275711159738,0.0,1.7724288840262583,0.3938730853391685,1.9693654266958425,1.4442013129102846,0.2625820568927789,1.8380743982494532,0.5251641137855579,1.1816192560175054,0.0,-0.0451508331872748,0.7018440561057119,0.04278230722378305,0.501999343550081,-0.20096424588205816,-0.29245748649083403,0.3021085508902509,0.3282626561048721,-0.6537871483828798,1.5580307408544796,0.7236723883967087,1.1476415086793987
Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,27.0,1998.0,31,23,1800,20.0,4,2,6,4,0,0,2,0,39,14,12,35,0,18,14,16,1,35.9,0.1,0.29,1.35,0.05,0.34,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.2,0.1,0.3,0.2,0.0,0.0,0.1,0.0,1.95,0.7,0.6000000000000001,1.75,0.0,0.9,0.7,0.8,0.05,0.4724209706794657,-0.21281072993522288,0.6191247419660306,0.736123275252202,0.7473264551120694,-0.7817219378897913,0.7652142487489739,-0.5817306640169139,-0.21111192862544637,-1.2045646984771423,-0.8633126317738823,-0.7510752525657991
Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,23.0,2001.0,20,12,1178,13.1,0,1,1,0,0,0,1,0,0,0,10,9,2,32,14,10,0,,,,1.45,-0.08,0.16,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.0764006791171477,0.0764006791171477,0.0,0.0,0.0,0.0764006791171477,0.0,0.0,0.0,0.7640067911714771,0.6876061120543294,0.1528013582342954,2.444821731748726,1.0696095076400678,0.7640067911714771,0.0,-0.809444991619996,0.41233126523080693,-0.8221765122714052,-1.751787423788529,-1.2246505919904345,0.8540392546063588,-0.18566220956588894,-0.7335574887982393,-0.038854642964515906,-0.7255865890100894,1.1784758372530255,-1.1112825368683878
Said El Mala,de GER,"FW,MF",Köln,de Bundesliga,18.0,2006.0,34,20,1956,21.7,13,4,17,12,1,1,4,0,74,30,15,23,18,39,8,14,0,40.5,0.16,0.4,0.94,-0.23,0.5,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,True,0.598159509202454,0.1840490797546012,0.7822085889570553,0.5521472392638037,0.0460122699386503,0.0460122699386503,0.1840490797546012,0.0,3.4049079754601226,1.3803680981595092,0.6901840490797546,1.0582822085889572,0.8282208588957056,1.7944785276073618,0.3680981595092025,0.6441717791411044,0.0,1.1551672231006223,0.6897733471693732,1.2948316884782713,1.1878101882803938,0.9266695517500639,0.4508934923766101,-0.5574081749811085,0.4494425533115624,0.4935497882532995,-1.195493780855354,0.98058378070277,0.3838819771469172
Youssef Maleh,ma MAR,MF,Cremonese,it Serie A,26.0,1998.0,14,14,1100,12.2,1,0,1,1,0,0,2,1,15,3,27,10,0,41,9,11,0,20.0,0.07,0.33,0.71,-1.06,-0.6,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.0818181818181818,0.0,0.0818181818181818,0.0818181818181818,0.0,0.0,0.1636363636363636,0.0818181818181818,1.2272727272727273,0.2454545454545454,2.209090909090909,0.8181818181818181,0.0,3.3545454545454545,0.7363636363636364,0.9,0.0,-0.4178205136205636,-1.1563710848352395,-0.37220426926838984,-0.21677804381300997,-0.6607210150104739,0.49847698609004865,-0.6459439006702646,-0.3432748456134413,-0.1190411240155259,2.0416595162312388,-0.8633126317738823,-0.22165880357918852
Donyell Malen,nl NED,FW,Roma,it Serie A,26.0,1999.0,18,18,1467,16.3,14,2,16,11,3,4,1,0,70,31,12,17,14,6,3,3,0,44.3,0.16,0.35,1.89,0.98,0.43,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.8588957055214724,0.1226993865030674,0.98159509202454,0.6748466257668712,0.1840490797546012,0.2453987730061349,0.0613496932515337,0.0,4.294478527607362,1.901840490797546,0.736196319018405,1.0429447852760736,0.8588957055214724,0.3680981595092025,0.1840490797546012,0.1840490797546012,0.0,2.4975597185952427,0.06871486280332517,2.014520011050511,2.3501210615631756,2.2685558159293313,-0.5365810925493183,-0.5805359333794781,-0.9534304730616739,-0.41083916048807334,-1.1151502311240629,1.0757110229122229,-0.839212073659861
Ruslan Malinovskyi,ua UKR,MF,Genoa,it Serie A,32.0,1993.0,34,28,2235,24.8,6,3,9,3,3,3,10,0,55,15,36,26,1,68,16,19,0,27.3,0.05,0.2,1.06,-0.16,0.29,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.2416107382550335,0.1208053691275167,0.3624161073825503,0.1208053691275167,0.1208053691275167,0.1208053691275167,0.4026845637583892,0.0,2.214765100671141,0.6040268456375839,1.4496644295302017,1.046979865771812,0.0402684563758389,2.738255033557047,0.6442953020134229,0.7651006711409396,0.0,0.785866862415459,-0.016499515157367868,-0.0451731705699936,1.0852107155530328,0.4500299892727729,0.177042998242165,-0.2994490203086905,-0.6649501442651058,-0.352153278640307,0.5095716687935109,-0.619939425660473,1.767079113131781
Gianluca Mancini,it ITA,DF,Roma,it Serie A,29.0,1996.0,36,36,3059,34.0,4,2,6,4,0,0,9,0,20,8,71,42,5,29,47,28,0,40.0,0.2,0.5,1.86,0.76,0.27,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.117685518143184,0.058842759071592,0.176528277214776,0.117685518143184,0.0,0.0,0.2647924158221641,0.0,0.5884275907159202,0.2353710362863681,2.0889179470415167,1.2356979405034323,0.14710689767898,0.8532200065380844,1.3828048381824125,0.8237986270022883,0.0,1.3774748613336556,0.13274986763897226,1.4825250938697014,0.04615992800292101,0.5392828424118242,-0.21791694839521777,1.0433299672613692,-0.5802860622991891,0.8116912662711431,2.703909909261562,1.1044461926227145,0.5418020578918025
Reinildo Mandava,mz MOZ,DF,Sunderland,eng Premier League,31.0,1994.0,25,23,1966,21.8,0,1,1,0,0,0,7,1,4,0,32,35,1,23,29,23,0,0.0,0.0,,1.6,0.09,0.59,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0457782299084435,0.0457782299084435,0.0,0.0,0.0,0.3204476093591047,0.0457782299084435,0.1831129196337741,0.0,1.4649033570701933,1.6022380467955235,0.0457782299084435,1.0528992878942014,1.3275686673448626,1.0528992878942014,0.0,-0.809444991619996,-0.0752815684784792,-0.8221765122714052,-1.1922837667051065,-1.2246505919904345,-0.08343139156895939,1.8652267731325483,0.00699453577677484,0.6616861590226869,1.0886651121326956,-0.2128559807874946,1.0301607548466016
Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,33.0,1991.0,29,28,2424,26.9,1,0,1,1,0,0,8,0,14,4,17,17,1,10,44,21,0,28.6,0.07,0.25,1.83,0.33,-0.51,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0371287128712871,0.0,0.0371287128712871,0.0371287128712871,0.0,0.0,0.297029702970297,0.0,0.5198019801980198,0.1485148514851485,0.6311881188118812,0.6311881188118812,0.0371287128712871,0.3712871287128712,1.6336633663366338,0.7797029702970297,0.0,-0.11949162629561298,-0.8042256269931214,-0.09506407279268791,-0.1635264236272121,-0.11164061347630312,-0.5425025087349233,-0.31216888003288135,-0.693321631649355,1.4929488525479717,-1.0693841106357613,-0.32530221977088936,0.824675201340138
Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,28.0,1997.0,34,30,2421,26.9,7,3,10,6,1,1,7,0,64,18,37,56,0,69,15,24,0,28.1,0.09,0.33,1.03,-0.15,0.3,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.2602230483271375,0.1115241635687732,0.3717472118959107,0.2230483271375464,0.037174721189591,0.037174721189591,0.2602230483271375,0.0,2.379182156133829,0.6691449814126393,1.37546468401487,2.0817843866171004,0.0,2.5650557620817844,0.5576208178438662,0.8921933085501859,0.0,0.9260699054872009,-0.10407329126644807,0.8124579949434034,1.3019912840183596,0.6517467272145316,0.08670874895535176,1.267673043995084,-0.36189035560032956,-0.571608489797931,0.3598790633252759,-0.8633126317738823,0.5818845905810524
Mateus Mane,pt POR,MF,Wolves,eng Premier League,17.0,2007.0,27,19,1795,19.9,3,1,4,3,0,0,0,0,41,17,26,47,2,94,5,13,0,41.5,0.07,0.18,0.67,-0.7,0.79,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.1504178272980501,0.0501392757660167,0.2005571030640668,0.1504178272980501,0.0,0.0,0.0,0.0,2.0557103064066853,0.8523676880222841,1.3036211699164344,2.3565459610027855,0.1002785515320334,4.713091922005571,0.2506963788300835,0.6518105849582172,0.0,0.09892775742481406,-0.6832767564731144,0.20322111993967595,0.875500180227158,1.2193165179381054,1.2070439114237372,1.6837757155324322,-0.9350969464421159,-1.3487249412952327,0.21493998386217225,-0.25725233577001594,-1.5830153866876162
Johan Manzambi,ch SUI,MF,Freiburg,de Bundesliga,19.0,2005.0,27,26,2077,23.1,5,4,9,5,0,0,4,2,51,13,22,78,2,35,27,14,0,25.5,0.1,0.38,1.37,0.0,0.55,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.2166586422725084,0.1733269138180067,0.3899855560905152,0.2166586422725084,0.0,0.0,0.1733269138180067,0.0866634569090033,2.209918151179586,0.5633124699085219,0.9532980259990372,3.379874819451131,0.0866634569090033,1.516610495907559,1.1699566682715454,0.6066441983630236,0.0,0.5979074004133978,0.47907295832319025,0.7588602412719153,1.0788201104960013,0.32390888703833914,-0.4601210109590187,3.233518880360526,-1.042798823240961,0.9787935073124131,-0.4918115528797296,-0.33953880831363215,-0.14103922740088506
Sekou Mara,fr FRA,FW,Auxerre,fr Ligue 1,23.0,2002.0,27,14,1226,13.6,3,2,5,3,0,0,0,0,33,12,27,27,2,0,3,7,0,36.4,0.09,0.25,0.96,0.0,0.49,,,,,,,,,,,,,,,FW,,False,Forward,True,True,False,0.2202283849918433,0.1468189233278956,0.367047308319739,0.2202283849918433,0.0,0.0,0.0,0.0,2.4225122349102772,0.8809135399673735,1.9820554649265905,1.9820554649265905,0.1468189233278956,0.0,0.2202283849918433,0.5138662316476346,0.0,-0.7905998476647786,0.3128830434431587,-0.6520250177295864,-0.09578586641317449,-0.35855900623604775,-0.7914132434979451,0.8355770906407373,0.0521525739014581,-0.23305960368002243,1.0602857206540255,-1.132544534413255,-1.4507590990632495
Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,22.0,2002.0,32,29,2597,28.9,0,2,2,0,0,0,4,0,5,2,23,11,0,10,18,24,0,40.0,0.0,0.0,1.22,0.0,1.09,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0693107431651906,0.0693107431651906,0.0,0.0,0.0,0.1386214863303812,0.0,0.1732768579129765,0.0693107431651906,0.797073546399692,0.3812090874085483,0.0,0.346553715825953,0.6237966884867154,0.8317289179822872,0.0,-0.809444991619996,0.2994355351476471,-0.8221765122714052,-1.2223379677690789,-0.7052173636657801,-0.5591606556479157,-0.8726995393475385,-0.5599574171895733,-1.2495504376913593,-0.6399941922958358,-0.807986293660309,-0.565312423334203
Marcão,br BRA,DF,Sevilla,es La Liga,29.0,1996.0,13,11,938,10.4,1,0,1,1,0,0,5,1,10,2,22,21,1,1,4,4,0,20.0,0.1,0.5,1.23,-0.19,0.24,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0959488272921108,0.0,0.0959488272921108,0.0959488272921108,0.0,0.0,0.4797441364605543,0.0959488272921108,0.9594882729211088,0.1918976545842217,2.1108742004264394,2.014925373134328,0.0959488272921108,0.0959488272921108,0.3837953091684435,0.3837953091684435,0.0,0.9735475004336334,-0.8042256269931214,1.056843267362295,1.1799401610355895,0.21348170434125735,-0.7279450069785338,2.7905999847370837,-1.7081981802602169,-1.9013232180728112,2.7607430740855916,0.4393763876914536,2.4279430544096035
José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,30.0,1995.0,16,13,1178,13.1,0,1,1,0,0,0,3,0,13,3,20,10,1,0,15,12,0,23.1,0.0,0.0,1.88,0.46,-0.02,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.0764006791171477,0.0764006791171477,0.0,0.0,0.0,0.2292020373514431,0.0,0.9932088285229204,0.2292020373514431,1.528013582342954,0.7640067911714771,0.0764006791171477,0.0,1.1460101867572157,0.9168081494057726,0.0,-0.809444991619996,0.41233126523080693,-0.8221765122714052,1.2829737111304271,0.493050716106926,-0.7925672921629087,-0.014348148553604499,-0.3418638433006663,0.1686270106520619,1.2520242140763567,0.18524477179635826,0.22950647953660253
Marius Marin,ro ROU,MF,Pisa,it Serie A,26.0,1998.0,23,18,1281,14.2,0,0,0,0,0,0,7,0,3,0,36,20,0,18,14,26,0,0.0,0.0,,0.65,-1.05,0.21,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4918032786885246,0.0,0.2107728337236534,0.0,2.529274004683841,1.405152224824356,0.0,1.2646370023419204,0.9836065573770492,1.826697892271663,0.0,-1.0341415412128914,-1.1563710848352395,-1.0585089693537577,-1.557012632909634,-1.421066648876647,-0.5915409423914589,0.2429720798972434,1.866490197530684,0.5069648794592998,2.687605691293087,-0.8633126317738823,2.508493469649189
Pablo Marín,es ESP,MF,Real Sociedad,es La Liga,22.0,2003.0,34,15,1502,16.7,0,1,1,0,0,0,2,0,13,4,22,23,5,17,9,18,0,30.8,0.0,0.0,1.26,-0.42,-0.65,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0,0.0599201065246338,0.0599201065246338,0.0,0.0,0.0,0.1198402130492676,0.0,0.7789613848202396,0.2396804260985353,1.318242343541944,1.378162450066578,0.2996005326231691,1.018641810918775,0.5392809587217043,1.078561917443409,0.0,-1.0341415412128914,-0.5909887150549369,-1.0585089693537577,-0.8078674985706938,-0.6786075301435882,-0.7198428154657324,0.20209839730166193,0.08251643598317257,-0.6180440434077067,0.24443714129586885,0.9474034656411318,-0.586016557513668
Rafa Marín,es ESP,DF,Villarreal,es La Liga,23.0,2002.0,23,21,1979,22.0,1,0,1,1,0,0,1,0,5,1,16,8,3,0,20,22,1,20.0,0.2,1.0,2.04,0.59,-0.22,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.045477513895907,0.0,0.045477513895907,0.045477513895907,0.0,0.0,0.045477513895907,0.0,0.2273875694795351,0.045477513895907,0.7276402223345124,0.3638201111672562,0.136432541687721,0.0,0.9095502779181404,1.0005053057099544,0.045477513895907,0.03565200562422069,-0.8042256269931214,0.06843518722147561,-1.0570020588150517,-0.8838299517784268,-0.7925672921629087,-0.9116910270040045,-0.12731310468552332,-0.47352818308292405,-0.8197204635177918,0.9656764578929307,-1.3826246293748043
Guillermo Maripán,cl CHI,DF,Torino,it Serie A,31.0,1994.0,27,24,2145,23.8,2,0,2,2,0,0,4,0,18,8,27,7,2,3,27,28,0,44.4,0.11,0.25,1.15,-0.5,-0.01,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0839160839160839,0.0,0.0839160839160839,0.0839160839160839,0.0,0.0,0.1678321678321678,0.0,0.7552447552447552,0.3356643356643357,1.132867132867133,0.2937062937062937,0.0839160839160839,0.1258741258741259,1.132867132867133,1.1748251748251748,0.0,0.7499461109872819,-0.8042256269931214,0.8211992949979765,0.555871715706595,1.2909076251827634,-0.707790084466484,-1.0689079907942596,0.3195414639218082,0.13293436254739197,0.22919837494157705,0.2829472215918627,-0.3089968946512292
Marquinhos,br BRA,DF,Paris Saint-Germain,fr Ligue 1,31.0,1994.0,14,11,1052,11.7,0,0,0,0,0,0,0,0,3,0,8,2,0,3,7,9,1,0.0,0.0,,2.21,1.54,0.33,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566539923954373,0.0,0.6844106463878327,0.1711026615969581,0.0,0.2566539923954373,0.5988593155893536,0.7699619771863118,0.085551330798479,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,-0.9675781629810128,-1.2246505919904345,-0.6197088220974799,-1.3438234281204213,-0.7182918619299881,-1.317272968765518,-0.9316190453012251,-0.807986293660309,-1.7816770450708828
Eric Martel,de GER,"MF,DF",Köln,de Bundesliga,23.0,2002.0,31,30,2559,28.4,2,2,4,2,0,0,12,1,23,4,42,51,0,11,35,32,0,17.4,0.09,0.5,1.0,-0.32,0.58,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,True,0.0703399765533411,0.0703399765533411,0.1406799531066823,0.0703399765533411,0.0,0.0,0.4220398593200468,0.0351699882766705,0.8089097303634232,0.1406799531066823,1.4771395076201643,1.793669402110199,0.0,0.3868698710433763,1.23094958968347,1.1254396248534584,0.0,-0.5042836823996361,-0.4926709524319458,-0.4684853897571151,-0.7683812095529423,-0.9852817343252386,-1.0493513833887158,0.8313477862464183,0.1942990568365914,1.1332243594348148,0.5650006462942478,-0.8633126317738823,1.9281035849871093
Aarón Martín,es ESP,"MF,DF",Genoa,it Serie A,28.0,1997.0,33,26,2156,24.0,1,5,6,1,0,1,2,0,11,4,31,27,0,194,10,28,0,36.4,0.09,0.25,1.12,-0.38,-0.3,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,True,0.0417439703153988,0.2087198515769944,0.2504638218923933,0.0417439703153988,0.0,0.0417439703153988,0.0834879406307977,0.0,0.4591836734693877,0.1669758812615955,1.2940630797773656,1.12708719851577,0.0,8.098330241187384,0.4174397031539889,1.168831168831169,0.0,-0.7196920373392552,0.8130266874514367,-0.7083535101265297,-1.229487955488014,-0.9038247210765292,2.972657355495984,-0.17813338423760502,0.297768718146544,-0.9265396603647748,0.19565723017777015,-0.8633126317738823,-0.8884457014282149
Gerard Martín,es ESP,DF,Barcelona,es La Liga,23.0,2002.0,32,26,2119,23.5,0,0,0,0,0,0,6,0,7,4,16,7,0,14,31,29,0,57.1,0.0,0.0,2.47,1.78,0.61,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2548371873525248,0.0,0.2973100519112789,0.1698914582350165,0.6795658329400661,0.2973100519112789,0.0,0.5946201038225578,1.316658801321378,1.2317130722038698,0.0,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,-0.8433530999586488,0.048561389094159337,-0.3920860042718226,-1.0608272451760732,0.46536888434817764,0.6320581888338743,-0.9441597131643347,-0.807986293660309,0.45444772320435867
Iván Martín,es ESP,MF,Girona,es La Liga,26.0,1999.0,35,29,2532,28.1,0,1,1,0,0,0,5,1,13,5,30,31,3,15,17,39,0,38.5,0.0,0.0,1.17,-0.25,0.66,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0,0.0355450236966824,0.0355450236966824,0.0,0.0,0.0,0.1777251184834123,0.0355450236966824,0.462085308056872,0.1777251184834123,1.066350710900474,1.1018957345971565,0.1066350710900474,0.533175355450237,0.6042654028436019,1.386255924170616,0.0,-1.0341415412128914,-0.820982333093528,-1.0585089693537577,-1.2256622088610394,-0.8705267612694917,-0.9730439255809331,-0.2162836803985878,0.8162306979029705,-0.4535068668283404,-0.2637359598902807,-0.21883500658019717,-0.10444879760855764
Jon Martin,es ESP,DF,Real Sociedad,es La Liga,19.0,2006.0,25,25,2250,25.0,2,0,2,2,0,0,6,0,15,5,18,12,1,0,35,16,0,33.3,0.13,0.4,1.2,-0.08,-0.08,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.08,0.0,0.08,0.08,0.0,0.0,0.24,0.0,0.6000000000000001,0.2,0.72,0.48,0.04,0.0,1.4,0.64,0.0,0.6771745261989425,-0.8042256269931214,0.7445084239920723,0.08151955925481986,0.27420284574192927,-0.7925672921629087,-0.6511796180232703,-1.0514386428776028,0.8583882413418388,-0.8394969712678688,-0.28797465139010714,0.32425557002922206
Mario Martín,es ESP,"MF,FW",Getafe,es La Liga,21.0,2004.0,35,26,2125,23.6,2,1,3,2,0,0,11,0,26,6,71,34,4,13,16,32,0,23.1,0.08,0.33,1.29,-0.34,-0.48,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.0847058823529411,0.0423529411764705,0.1270588235294117,0.0847058823529411,0.0,0.0,0.4658823529411765,0.0,1.1011764705882354,0.2541176470588235,3.007058823529412,1.44,0.1694117647058823,0.5505882352941177,0.6776470588235294,1.3552941176470588,0.0,-0.3960680067643642,-0.7567455227599392,-0.3479817504418479,-0.38303341268876046,-0.6338852867563736,-0.9639620200092742,0.29574602538120764,0.7424004687647222,-0.2677083938121325,3.6515019134355757,0.16057276241617893,2.2928468852210853
Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,24.0,2001.0,30,11,1081,12.0,1,4,5,1,0,0,3,0,29,13,10,14,5,37,1,8,0,44.8,0.03,0.08,2.2,1.17,0.01,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,False,0.0832562442183163,0.3330249768732655,0.4162812210915819,0.0832562442183163,0.0,0.0,0.2497687326549491,0.0,2.4144310823311748,1.0823311748381128,0.8325624421831638,1.1655874190564293,0.4162812210915819,3.080481036077706,0.0832562442183163,0.666049953746531,0.0,-1.4957968109634399,2.1978940885762883,-1.4554296071238773,-0.1063446821121381,0.15974179244904368,1.3411853259347577,-0.3955994453170321,0.516147154195544,-0.906119694858927,-0.9468821491706467,-0.29690204275202303,1.0389897064874578
Arnau Martinez,es ESP,"DF,MF",Girona,es La Liga,22.0,2003.0,35,33,2666,29.6,2,3,5,2,0,0,6,0,19,4,24,30,3,50,37,39,0,21.1,0.11,0.5,1.14,-0.03,1.76,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0675168792198049,0.1012753188297074,0.1687921980495123,0.0675168792198049,0.0,0.0,0.2025506376594148,0.0,0.641410352588147,0.1350337584396099,0.8102025506376593,1.0127531882970742,0.1012753188297074,1.6879219804951238,1.2490622655663917,1.3165791447861963,0.0,0.44520388875982725,0.8084195557223184,0.5000444579434565,0.20804937353838157,-0.21267152675478007,0.3442613556792456,0.5434185617189496,0.6829160431755407,0.4484859852976779,-0.6060101218467231,0.5086223279915523,-0.004352069836361058
Joaquín Martínez Gauna,es ESP,"MF,DF",Sevilla,es La Liga,22.0,2003.0,21,14,1408,15.6,2,3,5,2,0,0,1,0,17,8,12,16,4,88,8,20,0,47.1,0.12,0.25,1.05,-0.13,0.41,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,True,0.1278409090909091,0.1917613636363636,0.3196022727272727,0.1278409090909091,0.0,0.0,0.0639204545454545,0.0,1.0866477272727273,0.5113636363636364,0.7670454545454545,1.0227272727272727,0.2556818181818182,5.625,0.5113636363636364,1.2784090909090908,0.0,-0.0711399355998791,0.6530131184531441,0.013842124529629683,-0.4021892674518779,0.16298675501121407,1.6826609907714005,-0.3361774776270171,0.559063649026972,-0.6887292275394071,-0.867562608390891,0.6819689468155218,-1.051235471410887
